AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW
4.18,1,0,59.99,10,0,100,239.4,655.35,4,0,996,563.25,0,0,0,614.4,996,89394752,100,0,354.9,2.97,1054.053
4.19,1,0,60,10,0,100,239.4,655.35,4,0,1002,563.25,0,0,0,614.4,1002,89394752,100,0,354.9,2.97,1054.053
4.19,1,0,60,10,0,100,239.4,655.35,4,0,1002,563.25,0,0,0,614.4,1002,89394752,100,0,355.75,2.97,1056.577
4.183,1,0,60,10,0,100,239.433,655.35,4,0,1000.667,563.25,0,0,0,614.4,1000.667,89394752,100,0,353.6,2.94,1039.584
4.17,1,0,60,10,0,100,239.5,655.35,4,0,998,563.25,0,0,0,614.4,998,89394752,100,0,353.6,2.94,1039.584
4.2,1,0,60,10,0,100,239.5,655.35,4,0,1004,563.25,0,0,0,614.4,1004,89394752,100,0,356.25,2.98,1061.625
4.19,1,0,60.01,10,0,100,239.5,655.35,4,0,1000,563.25,0,0,0,614.4,1000,89394752,100,0,353.7,2.95,1043.415
4.19,1,0,60.01,10,0,100,239.5,655.35,4,0,1000,563.25,0,0,0,614.4,1000,89394752,100,0,353.7,2.95,1043.415
4.193,1,0,60.01,10,0,100,239.5,655.35,4,0,1001.333,563.25,0,0,0,614.4,1001.333,89394752,100,0,355.7,2.98,1059.986
4.2,1,0,60.01,10,0,100,239.5,655.35,4,0,1004,563.25,0,0,0,614.4,1004,89394752,100,0,355.7,2.98,1059.986
4.21,1,0,60.01,10,0,100,239.5,655.35,4,0,1008,563.25,0,0,0,614.4,1008,89394752,100,0,354.15,2.96,1048.284
4.217,1,0,60.01,10,0,100,239.5,655.35,4,0,1009.333,563.25,0,0,0,614.4,1009.333,89394757.33,100,0,355.2,2.99,1062.048
4.22,1,0,60.01,10,0,100,239.5,655.35,4,0,1010,563.25,0,0,0,614.4,1010,89394760,100,0,355.2,2.99,1062.048
4.22,1,0,60.01,10,0,100,239.5,655.35,4,0,1010,563.25,0,0,0,614.4,1010,89394760,100,0,354.15,2.97,1051.826
4.22,1,0,60.02,10,0,100,239.6,655.35,4,0,1010,563.25,0,0,0,614.4,1010,89394760,100,0,354.15,2.97,1051.826
4.23,1,0,60.02,10,0,100,239.6,655.35,4,0,1014,563.25,0,0,0,614.4,1014,89394760,100,0,355.85,2.99,1063.992
4.23,1,0,60.02,10,0,100,239.533,655.35,4,0,1011.333,563.25,0,0,0,614.4,1011.333,89394760,100,0,354.75,2.99,1060.702
4.23,1,0,60.02,10,0,100,239.5,655.35,4,0,1010,563.25,0,0,0,614.4,1010,89394760,100,0,354.75,2.99,1060.702
4.23,1,0,60.02,10,0,100,239.5,655.35,4,0,1010,563.25,0,0,0,614.4,1010,89394760,100,0,354.75,3,1064.25
4.24,1,0,60.02,10,0,100,239.5,655.35,4,0,1014,563.25,0,0,0,614.4,1014,89394760,100,0,354.75,3,1064.25
4.24,1,0,60.02,10,0,100,239.5,655.35,4,0,1014,563.25,0,0,0,614.4,1014,89394760,100,0,354.75,3,1064.25
4.253,1,0,60.02,10,0,100,239.5,655.35,4,0,1017.333,563.25,0,0,0,614.4,1017.333,89394760,100,0,354.75,3.02,1071.345
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1024,563.25,0,0,0,614.4,1024,89394760,100,0,354.75,3.02,1071.345
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1024,563.25,0,0,0,614.4,1024,89394760,100,0,354.75,3.01,1067.798
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1022,563.25,0,0,0,614.4,1022,89394760,100,0,354.75,3.01,1067.798
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1022,563.25,0,0,0,614.4,1022,89394760,100,0,354.65,3.02,1071.043
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1022,563.25,0,0,0,614.4,1022,89394760,100,0,355.15,3.02,1072.553
4.28,1,0,60.02,10,0,100,239.5,655.35,4,0,1022,563.25,0,0,0,614.4,1022,89394760,100,0,355.15,3.02,1072.553
4.29,1,0,60.02,10,0,100,239.5,655.35,4,0,1026,563.25,0,0,0,614.4,1026,89394768,100,0,356,3.03,1078.68
4.31,1,0,60.02,10,0,100,239.5,655.35,4,0,1030,563.25,0,0,0,614.4,1030,89394768,100,0,354.65,3.04,1078.136
4.32,1,0,60.02,10,0,100,239.5,655.35,4,0,1032,563.25,0,0,0,614.4,1032,89394768,100,0,354.65,3.04,1078.136
4.32,1,0,60.02,10,0,100,239.5,655.35,4,0,1032,563.25,0,0,0,614.4,1032,89394768,100,0,354.6,3.05,1081.53
4.3,1,0,60.02,10,0,100,239.5,655.35,4,0,1028,563.25,0,0,0,614.4,1028,89394768,100,0,354.6,3.05,1081.53
4.35,1,0,60.01,10,0,100,239.5,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89394768,100,0,355.35,3.05,1083.818
4.343,1,0,60.01,10,0,100,239.5,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89394768,100,0,354.9,3.09,1096.641
4.34,1,0,60.01,10,0,100,239.5,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89394768,100,0,354.9,3.09,1096.641
4.34,1,0,60.01,10,0,100,239.5,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89394768,100,0,354.5,3.07,1088.315
4.38,1,0,60.01,10,0,100,239.5,655.35,4,0,1046,563.25,0,0,0,614.4,1046,89394768,100,0,354.5,3.07,1088.315
4.38,1,0,60.01,10,0,100,239.5,655.35,4,0,1046,563.25,0,0,0,614.4,1046,89394768,100,0,356.95,3.08,1099.406
4.38,1,0,60.01,10,0,100,239.567,655.35,4,0,1047.333,563.25,0,0,0,614.4,1047.333,89394768,100,0,356.6,3.09,1101.894
4.38,1,0,60.01,10,0,100,239.6,655.35,4,0,1048,563.25,0,0,0,614.4,1048,89394768,100,0,356.6,3.09,1101.894
4.38,1,0,60.01,10,0,100,239.6,655.35,4,0,1048,563.25,0,0,0,614.4,1048,89394768,100,0,359.4,3.11,1117.734
4.42,1,0,60.01,10,0,100,239.7,655.35,4,0,1058,563.25,0,0,0,614.4,1058,89394768,100,0,359.4,3.11,1117.734
4.42,1,0,60.01,10,0,100,239.7,655.35,4,0,1058,563.25,0,0,0,614.4,1058,89394768,100,0,358.05,3.11,1113.536
4.44,1,0,60.01,10,0,100,239.7,655.35,4,0,1062,563.25,0,0,0,614.4,1062,89394768,100,0,358,3.11,1113.38
4.46,1,0,60.01,10,0,100,239.7,655.35,4,0,1066,563.25,0,0,0,614.4,1066,89394768,100,0,358,3.11,1113.38
4.46,1,0,60.01,10,0,100,239.7,655.35,4,0,1066,563.25,0,0,0,614.4,1066,89394768,100,0,357.8,3.13,1119.914
4.48,1,0,60.01,10,0,100,239.8,655.35,4,0,1074,563.25,0,0,0,614.4,1074,89394776,100,0,357.8,3.13,1119.914
4.48,1,0,60.01,10,0,100,239.8,655.35,4,0,1074,563.25,0,0,0,614.4,1074,89394776,100,0,356.3,3.14,1118.782
4.487,1,0,60.01,10,0,100,239.8,655.35,4,0,1074.667,563.25,0,0,0,614.4,1074.667,89394776,100,0,359.7,3.14,1129.458
4.5,1,0,60.01,10,0,100,239.8,655.35,4,0,1076,563.25,0,0,0,614.4,1076,89394776,100,0,359.7,3.14,1129.458
4.5,1,0,60.01,10,0,100,239.8,655.35,4,0,1076,563.25,0,0,0,614.4,1076,89394776,100,0,356.4,3.16,1126.224
4.52,1,0,60.01,10,0,100,239.7,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,356.4,3.16,1126.224
4.52,1,0,60.01,10,0,100,239.7,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,359.2,3.16,1135.072
4.517,1,0,60.01,10,0,100,239.7,655.35,4,0,1081.333,563.25,0,0,0,614.4,1081.333,89394776,100,0,355.75,3.16,1124.17
4.51,1,0,60.01,10,0,100,239.7,655.35,4,0,1080,563.25,0,0,0,614.4,1080,89394776,100,0,355.75,3.16,1124.17
4.53,1,0,60.01,10,0,100,239.8,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89394776,100,0,359.1,3.16,1134.756
4.5,1,0,60.01,10,0,100,239.8,655.35,4,0,1078,563.25,0,0,0,614.4,1078,89394776,100,0,356.05,3.16,1125.118
4.5,1,0,60.01,10,0,100,239.8,655.35,4,0,1078,563.25,0,0,0,614.4,1078,89394776,100,0,356.05,3.16,1125.118
4.51,1,0,60.01,10,0,100,239.8,655.35,4,0,1080.667,563.25,0,0,0,614.4,1080.667,89394776,100,0,359.1,3.16,1134.756
4.53,1,0,60.01,10,0,100,239.8,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,359.1,3.16,1134.756
4.51,1,0,60,10,0,100,239.7,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,356.2,3.16,1125.592
4.53,1,0,60,10,0,100,239.6,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,359.05,3.16,1134.598
4.53,1,0,60,10,0,100,239.6,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,359.05,3.16,1134.598
4.53,1,0,60,10,0,100,239.633,655.35,4,0,1082.667,563.25,0,0,0,614.4,1082.667,89394776,100,0,356.05,3.16,1125.118
4.53,1,0,60,10,0,100,239.7,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89394776,100,0,356.05,3.16,1125.118
4.51,1,0,60,10,0,100,239.7,655.35,4,0,1081,563.25,0,0,0,614.4,1081,89394776,100,0,358.95,3.16,1134.282
4.537,1,0,59.993,10,0,100,239.633,655.35,4,0,1085.667,563.25,0,0,0,614.4,1085.667,89394776,100,0,355.65,3.16,1123.854
4.55,1,0,59.99,10,0,100,239.6,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89394776,100,0,355.65,3.16,1123.854
4.55,1,0,59.99,10,0,100,239.6,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89394776,100,0,359.25,3.17,1138.822
4.55,1,0,59.99,10,0,100,239.6,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,359.25,3.17,1138.822
4.55,1,0,59.99,10,0,100,239.6,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,355.9,3.17,1128.203
4.545,1,0,59.99,10,0,100,239.6,655.35,4,0,1087,563.25,0,0,0,614.4,1087,89394776,100,0,359.1,3.17,1138.347
4.54,1,0,59.99,10,0,100,239.6,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89394776,100,0,359.1,3.17,1138.347
4.53,1,0,59.99,10,0,100,239.6,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,355.65,3.18,1130.967
4.54,1,0,59.99,10,0,100,239.6,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,358.95,3.17,1137.872
4.54,1,0,59.99,10,0,100,239.6,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,358.95,3.17,1137.872
4.54,1,0,59.99,10,0,100,239.633,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,355.5,3.18,1130.49
4.54,1,0,59.99,10,0,100,239.7,655.35,4,0,1086,563.25,0,0,0,614.4,1086,89394776,100,0,355.5,3.18,1130.49
4.53,1,0,59.99,10,0,100,239.7,655.35,4,0,1082,563.25,0,0,0,614.4,1082,89394776,100,0,359.2,3.18,1142.256
4.55,1,0,59.99,10,0,100,239.7,655.35,4,0,1088.667,563.25,0,0,0,614.4,1088.667,89394776,100,0,355.4,3.18,1130.172
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1092,563.25,0,0,0,614.4,1092,89394776,100,0,355.4,3.18,1130.172
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1092,563.25,0,0,0,614.4,1092,89394776,100,0,357.3,3.18,1136.214
4.53,1,0,59.99,10,0,100,239.7,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89394784,100,0,357.3,3.18,1136.214
4.53,1,0,59.99,10,0,100,239.7,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89394784,100,0,357.15,3.18,1135.737
4.543,1,0,59.99,10,0,100,239.7,655.35,4,0,1086.667,563.25,0,0,0,614.4,1086.667,89394784,100,0,355.25,3.18,1129.695
4.55,1,0,59.99,10,0,100,239.7,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89394784,100,0,355.25,3.18,1129.695
4.55,1,0,59.99,10,0,100,239.7,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89394784,100,0,358.75,3.19,1144.412
4.57,1,0,59.99,10,0,100,239.7,655.35,4,0,1092,563.25,0,0,0,614.4,1092,89394784,100,0,358.75,3.19,1144.412
4.55,1,0,59.99,10,0,100,239.6,655.35,4,0,1087,563.25,0,0,0,614.4,1087,89394784,100,0,355.15,3.18,1129.377
4.557,1,0,59.99,10,0,100,239.667,655.35,4,0,1089,563.25,0,0,0,614.4,1089,89394784,100,0,358.9,3.19,1144.891
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1090,563.25,0,0,0,614.4,1090,89394784,100,0,358.9,3.19,1144.891
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1090,563.25,0,0,0,614.4,1090,89394784,100,0,355.6,3.19,1134.364
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1090,563.25,0,0,0,614.4,1090,89394784,100,0,355.6,3.19,1134.364
4.56,1,0,59.99,10,0,100,239.7,655.35,4,0,1090,563.25,0,0,0,614.4,1090,89394784,100,0,358.5,3.2,1147.2
4.57,1,0,59.99,10,0,100,239.7,655.35,4,0,1093,563.25,0,0,0,614.4,1093,89394784,100,0,355.6,3.19,1134.364
4.58,1,0,59.99,10,0,100,239.7,655.35,4,0,1096,563.25,0,0,0,614.4,1096,89394784,100,0,355.6,3.19,1134.364
4.58,1,0,59.99,10,0,100,239.7,655.35,4,0,1096,563.25,0,0,0,614.4,1096,89394784,100,0,358.3,3.21,1150.143
4.58,1,0,59.99,10,0,100,239.7,655.35,4,0,1094,563.25,0,0,0,614.4,1094,89394784,100,0,358.3,3.21,1150.143
4.58,1,0,59.99,10,0,100,239.7,655.35,4,0,1094,563.25,0,0,0,614.4,1094,89394784,100,0,355.6,3.21,1141.476
4.587,1,0,59.99,10,0,100,239.7,655.35,4,0,1096.333,563.25,0,0,0,614.4,1096.333,89394786.67,100,0,358.6,3.22,1154.692
4.6,1,0,59.99,10,0,100,239.7,655.35,4,0,1101,563.25,0,0,0,614.4,1101,89394792,100,0,358.6,3.22,1154.692
4.59,1,0,59.98,10,0,100,239.7,655.35,4,0,1099,563.25,0,0,0,614.4,1099,89394792,100,0,355.75,3.21,1141.958
4.58,1,0,59.98,10,0,100,239.7,655.35,4,0,1098,563.25,0,0,0,614.4,1098,89394792,100,0,355.75,3.21,1141.958
4.58,1,0,59.98,10,0,100,239.7,655.35,4,0,1098,563.25,0,0,0,614.4,1098,89394792,100,0,358.75,3.23,1158.762
4.593,1,0,59.98,10,0,100,239.7,655.35,4,0,1100.667,563.25,0,0,0,614.4,1100.667,89394792,100,0,355,3.22,1143.1
4.62,1,0,59.98,10,0,100,239.7,655.35,4,0,1106,563.25,0,0,0,614.4,1106,89394792,100,0,355,3.22,1143.1
4.62,1,0,59.98,10,0,100,239.7,655.35,4,0,1106,563.25,0,0,0,614.4,1106,89394792,100,0,358.35,3.22,1153.887
4.61,1,0,59.98,10,0,100,239.6,655.35,4,0,1104,563.25,0,0,0,614.4,1104,89394792,100,0,354.85,3.22,1142.617
4.61,1,0,59.98,10,0,100,239.6,655.35,4,0,1104,563.25,0,0,0,614.4,1104,89394792,100,0,354.85,3.22,1142.617
4.613,1,0,59.977,10,0,100,239.6,655.35,4,0,1104.667,563.25,0,0,0,614.4,1104.667,89394792,100,0,358.7,3.24,1162.188
4.62,1,0,59.97,10,0,100,239.6,655.35,4,0,1106,563.25,0,0,0,614.4,1106,89394792,100,0,358.7,3.24,1162.188
4.64,1,0,59.97,10,0,100,239.6,655.35,4,0,1110,563.25,0,0,0,614.4,1110,89394792,100,0,355.3,3.22,1144.066
4.633,1,0,59.97,10,0,100,239.6,655.35,4,0,1108.667,563.25,0,0,0,614.4,1108.667,89394792,100,0,359.55,3.23,1161.346
4.63,1,0,59.97,10,0,100,239.6,655.35,4,0,1108,563.25,0,0,0,614.4,1108,89394792,100,0,359.55,3.23,1161.346
4.63,1,0,59.97,10,0,100,239.6,655.35,4,0,1108,563.25,0,0,0,614.4,1108,89394792,100,0,357.25,3.24,1157.49
4.63,1,0,59.97,10,0,100,239.6,655.35,4,0,1104,563.25,0,0,0,614.4,1104,89394792,100,0,357.25,3.24,1157.49
4.64,1,0,59.96,10,0,100,239.6,655.35,4,0,1110,563.25,0,0,0,614.4,1110,89394800,100,0,356.6,3.25,1158.95
4.647,1,0,59.96,10,0,100,239.6,655.35,4,0,1111.333,563.25,0,0,0,614.4,1111.333,89394800,100,0,356.65,3.24,1155.546
4.65,1,0,59.96,10,0,100,239.6,655.35,4,0,1112,563.25,0,0,0,614.4,1112,89394800,100,0,356.65,3.24,1155.546
4.65,1,0,59.96,10,0,100,239.6,655.35,4,0,1112,563.25,0,0,0,614.4,1112,89394800,100,0,356.65,3.26,1162.679
4.67,1,0,59.96,10,0,100,239.6,655.35,4,0,1116,563.25,0,0,0,614.4,1116,89394800,100,0,356.65,3.26,1162.679
4.67,1,0,59.96,10,0,100,239.6,655.35,4,0,1117,563.25,0,0,0,614.4,1117,89394800,100,0,356.6,3.25,1158.95
4.663,1,0,59.96,10,0,100,239.6,655.35,4,0,1115.667,563.25,0,0,0,614.4,1115.667,89394800,100,0,356.6,3.27,1166.082
4.66,1,0,59.96,10,0,100,239.6,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89394800,100,0,356.6,3.27,1166.082
4.66,1,0,59.96,10,0,100,239.6,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89394800,100,0,358.1,3.24,1160.244
4.66,1,0,59.96,10,0,100,239.7,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89394800,100,0,358.1,3.24,1160.244
4.66,1,0,59.96,10,0,100,239.7,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89394800,100,0,357.3,3.28,1171.944
4.673,1,0,59.96,10,0,100,239.633,655.35,4,0,1117.667,563.25,0,0,0,614.4,1117.667,89394800,100,0,359.5,3.25,1168.375
4.68,1,0,59.96,10,0,100,239.6,655.35,4,0,1119,563.25,0,0,0,614.4,1119,89394800,100,0,359.5,3.25,1168.375
4.68,1,0,59.96,10,0,100,239.6,655.35,4,0,1119,563.25,0,0,0,614.4,1119,89394800,100,0,356.85,3.29,1174.037
4.7,1,0,59.95,10,0,100,239.6,655.35,4,0,1126,563.25,0,0,0,614.4,1126,89394800,100,0,356.85,3.29,1174.037
4.7,1,0,59.95,10,0,100,239.6,655.35,4,0,1126,563.25,0,0,0,614.4,1126,89394800,100,0,358.4,3.29,1179.136
4.7,1,0,59.95,10,0,100,239.65,655.35,4,0,1125,563.25,0,0,0,614.4,1125,89394800,100,0,358.05,3.27,1170.824
4.7,1,0,59.95,10,0,100,239.7,655.35,4,0,1124,563.25,0,0,0,614.4,1124,89394800,100,0,358.05,3.27,1170.824
4.7,1,0,59.95,10,0,100,239.7,655.35,4,0,1124,563.25,0,0,0,614.4,1124,89394800,100,0,358.2,3.3,1182.06
4.7,1,0,59.96,10,0,100,239.6,655.35,4,0,1126,563.25,0,0,0,614.4,1126,89394808,100,0,358.2,3.3,1182.06
4.7,1,0,59.96,10,0,100,239.6,655.35,4,0,1126,563.25,0,0,0,614.4,1126,89394808,100,0,357.85,3.27,1170.17
4.703,1,0,59.96,10,0,100,239.633,655.35,4,0,1127,563.25,0,0,0,614.4,1127,89394808,100,0,358.1,3.31,1185.311
4.71,1,0,59.96,10,0,100,239.7,655.35,4,0,1129,563.25,0,0,0,614.4,1129,89394808,100,0,358.1,3.31,1185.311
4.73,1,0,59.96,10,0,100,239.8,655.35,4,0,1132,563.25,0,0,0,614.4,1132,89394808,100,0,357.9,3.29,1177.491
4.75,1,0,59.96,10,0,100,239.7,655.35,4,0,1136,563.25,0,0,0,614.4,1136,89394808,100,0,358.15,3.33,1192.64
4.75,1,0,59.96,10,0,100,239.7,655.35,4,0,1136,563.25,0,0,0,614.4,1136,89394808,100,0,358.15,3.33,1192.64
4.753,1,0,59.96,10,0,100,239.7,655.35,4,0,1137.667,563.25,0,0,0,614.4,1137.667,89394808,100,0,357.7,3.31,1183.987
4.76,1,0,59.96,10,0,100,239.7,655.35,4,0,1141,563.25,0,0,0,614.4,1141,89394808,100,0,357.7,3.31,1183.987
4.79,1,0,59.96,10,0,100,239.7,655.35,4,0,1145,563.25,0,0,0,614.4,1145,89394808,100,0,357.7,3.36,1201.872
4.79,1,0,59.967,10,0,100,239.7,655.35,4,0,1145.667,563.25,0,0,0,614.4,1145.667,89394808,100,0,357.55,3.35,1197.792
4.79,1,0,59.97,10,0,100,239.7,655.35,4,0,1146,563.25,0,0,0,614.4,1146,89394808,100,0,357.55,3.35,1197.792
4.79,1,0,59.97,10,0,100,239.7,655.35,4,0,1146,563.25,0,0,0,614.4,1146,89394808,100,0,357.9,3.4,1216.86
4.85,1,0,59.97,10,0,100,239.6,655.35,4,0,1160,563.25,0,0,0,614.4,1160,89394808,100,0,357.9,3.4,1216.86
4.9,1,0,59.97,10,0,100,239.7,655.35,4,0,1172,563.25,0,0,0,614.4,1172,89394808,100,0,357.9,3.41,1220.439
4.927,1,0,59.97,10,0,100,239.7,655.35,4,0,1178.667,563.25,0,0,0,614.4,1178.667,89394808,100,0,359.4,3.44,1236.336
4.94,1,0,59.97,10,0,100,239.7,655.35,4,0,1182,563.25,0,0,0,614.4,1182,89394808,100,0,359.4,3.44,1236.336
4.94,1,0,59.97,10,0,100,239.7,655.35,4,0,1182,563.25,0,0,0,614.4,1182,89394808,100,0,359.35,3.49,1254.132
5.05,1,0,59.97,10,0,100,239.8,655.35,4,0,1210,563.25,0,0,0,614.4,1210,89394808,100,0,359.35,3.49,1254.132
5.05,1,0,59.97,10,0,100,239.8,655.35,4,0,1210,563.25,0,0,0,614.4,1210,89394808,100,0,359.25,3.54,1271.745
5.08,1,0,59.975,10,0,100,239.85,655.35,4,0,1216,563.25,0,0,0,614.4,1216,89394808,100,0,359.2,3.53,1267.976
5.11,1,0,59.98,10,0,100,239.9,655.35,4,0,1222,563.25,0,0,0,614.4,1222,89394808,100,0,359.2,3.53,1267.976
5.11,1,0,59.98,10,0,100,239.9,655.35,4,0,1222,563.25,0,0,0,614.4,1222,89394808,100,0,359.15,3.55,1274.982
5.12,1,0,59.97,10,0,100,239.8,655.35,4,0,1226,563.25,0,0,0,614.4,1226,89394808,100,0,359.15,3.55,1274.982
5.12,1,0,59.97,10,0,100,239.8,655.35,4,0,1226,563.25,0,0,0,614.4,1226,89394808,100,0,359.1,3.52,1264.032
5.12,1,0,59.97,10,0,100,239.767,655.35,4,0,1225.333,563.25,0,0,0,614.4,1225.333,89394808,100,0,358.95,3.52,1263.504
5.12,1,0,59.97,10,0,100,239.7,655.35,4,0,1224,563.25,0,0,0,614.4,1224,89394808,100,0,358.95,3.52,1263.504
5.11,1,0,59.97,10,0,100,239.7,655.35,4,0,1224,563.25,0,0,0,614.4,1224,89394808,100,0,359.4,3.55,1275.87
5.08,1,0,59.97,10,0,100,239.7,655.35,4,0,1218,563.25,0,0,0,614.4,1218,89394808,100,0,361.65,3.5,1265.775
5.08,1,0,59.97,10,0,100,239.7,655.35,4,0,1218,563.25,0,0,0,614.4,1218,89394808,100,0,361.65,3.5,1265.775
5.07,1,0,59.967,10,0,100,239.7,655.35,4,0,1214.667,563.25,0,0,0,614.4,1214.667,89394810.67,100,0,357.65,3.5,1251.775
5.05,1,0,59.96,10,0,100,239.7,655.35,4,0,1208,563.25,0,0,0,614.4,1208,89394816,100,0,357.65,3.5,1251.775
5,1,0,59.96,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,360.3,3.45,1243.035
5,1,0,59.96,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,361.45,3.48,1257.846
5,1,0,59.96,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,361.45,3.48,1257.846
5,1,0,59.96,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,357.3,3.46,1236.258
4.99,1,0,59.96,10,0,100,239.6,655.35,4,0,1194,563.25,0,0,0,614.4,1194,89394816,100,0,357.3,3.46,1236.258
4.98,1,0,59.96,10,0,100,239.6,655.35,4,0,1192,563.25,0,0,0,614.4,1192,89394816,100,0,358.6,3.46,1240.756
4.985,1,0,59.955,10,0,100,239.6,655.35,4,0,1194,563.25,0,0,0,614.4,1194,89394816,100,0,356.95,3.47,1238.616
4.99,1,0,59.95,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,356.95,3.47,1238.616
4.99,1,0,59.95,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,358.4,3.47,1243.648
4.99,1,0,59.95,10,0,100,239.7,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,358.4,3.47,1243.648
4.99,1,0,59.95,10,0,100,239.7,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,358.35,3.47,1243.475
4.993,1,0,59.95,10,0,100,239.667,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,359.85,3.49,1255.876
5,1,0,59.95,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,359.85,3.49,1255.876
5,1,0,59.95,10,0,100,239.6,655.35,4,0,1196,563.25,0,0,0,614.4,1196,89394816,100,0,356.75,3.49,1245.058
5.03,1,0,59.95,10,0,100,239.7,655.35,4,0,1202,563.25,0,0,0,614.4,1202,89394824,100,0,356.75,3.49,1245.058
5.03,1,0,59.95,10,0,100,239.7,655.35,4,0,1202,563.25,0,0,0,614.4,1202,89394824,100,0,360.15,3.47,1249.72
5.03,1,0,59.95,10,0,100,239.7,655.35,4,0,1202.667,563.25,0,0,0,614.4,1202.667,89394824,100,0,359.8,3.53,1270.094
5.03,1,0,59.95,10,0,100,239.7,655.35,4,0,1204,563.25,0,0,0,614.4,1204,89394824,100,0,359.8,3.53,1270.094
5.05,1,0,59.95,10,0,100,239.7,655.35,4,0,1208,563.25,0,0,0,614.4,1208,89394824,100,0,359.6,3.52,1265.792
5.063,1,0,59.95,10,0,100,239.7,655.35,4,0,1212,563.25,0,0,0,614.4,1212,89394824,100,0,358.3,3.56,1275.548
5.07,1,0,59.95,10,0,100,239.7,655.35,4,0,1214,563.25,0,0,0,614.4,1214,89394824,100,0,358.3,3.56,1275.548
5.073,1,0,59.95,10,0,100,239.7,655.35,4,0,1215.333,563.25,0,0,0,614.4,1215.333,89394824,100,0,358.05,3.53,1263.916
